f1,f2,f3,f4,f5,label
0.4643353868688116,0.08797031961396,0.7115087492177539,0.2063206235130478,0.4035913777801165,1
0.767583273624418,0.3012655833353648,0.3727893624207272,0.1435838756765557,0.8175721050804089,1
0.1299948250671996,0.3232611322990009,0.8965903086941025,0.8010187449325267,0.9835380397712338,1
0.9410286099118964,0.360084666793351,0.0471303827912086,0.1002502036873234,0.9822988354627852,1
0.2610812487346764,0.7144764978721111,0.2505811164602669,0.073622975081688,0.6632675566450293,0
0.4424097679487309,0.2977934609707403,0.0562832683467003,0.4324137500813713,0.7676443702825076,0
0.908790697027847,0.8660056881404887,0.7130264641410795,0.7496569220476395,0.1286888362035052,1
0.756586543438048,0.0865753483481153,0.7737324359995247,0.5700302265165599,0.1136880651209043,0
0.2313505120842018,0.2313521528700036,0.8144268303637412,0.5127071170096893,0.3988263513230259,0
0.6807537347380664,0.1067889138402412,0.8108729368955854,0.304227266848993,0.3261267572318317,1
0.2707104092847683,0.5451423887128494,0.4687436479185747,0.1078231095019931,0.8863216490348707,0
0.4069187980689854,0.1392515016578435,0.27995198436963,0.7780461926399306,0.259991447791887,0
0.7878122502514568,0.2756496739554784,0.0837024008400141,0.3203642220253588,0.979635507891126,0
0.7511776482580811,0.386575886418334,0.1766643507553845,0.4005155166199972,0.8130253259726021,0
0.5713681297894446,0.5065979476025494,0.5311392791733445,0.0444540751455843,0.5937841600745085,1
0.0117546236394109,0.2743927341705565,0.8363522840277251,0.645900882531614,0.0569461333201553,1
0.6232399709043804,0.307314153272838,0.5279606185044385,0.5075358527885504,0.1651344823704986,0
0.2081148993775465,0.3904872815116895,0.959436248791475,0.3434708614705949,0.8232202670705591,1
0.6961408871381701,0.6147419971173127,0.7344718080646828,0.7544052713455143,0.9452664677986786,1
0.4685910201128541,0.3795584277681987,0.9618422084109904,0.4216030602780942,0.7888548606450261,1
0.1000287157945513,0.5411943991136885,0.3604477422363087,0.3048153812374546,0.3253845251387286,0
0.074571525364696,0.3562039227469646,0.217258952931216,0.2041309612264075,0.4073586065460826,0
0.8614500858291733,0.2595372726086002,0.4379880153667023,0.6234640199236073,0.4502086189280461,1
0.1215512681926341,0.4083265024685193,0.7880640826882078,0.6585646953632206,0.2924647761345998,1
0.7465783048574886,0.3163023770663417,0.6891064077759549,0.946124574376006,0.0656393016955773,1
0.8258325083505247,0.245545835528199,0.2269127032046959,0.0496835153727927,0.52051152822402,0
0.6483688706268839,0.7600703520140225,0.6404878832191494,0.9624971441177632,0.0237645280527487,1
0.5922848723886329,0.1734221944356003,0.672714842574408,0.2901340663081702,0.9449013152086226,1
0.2050287376119675,0.0248869319585118,0.3999308459429376,0.8052894342110435,0.6525327774766911,0
0.8687644798650757,0.9492224552088402,0.3132750400953749,0.5587963900395849,0.8497877749366223,1
0.6838493776296136,0.5384449378156985,0.74219494618837,0.3327932247180736,0.3982372357538405,0
0.2580380678561847,0.2627386964876019,0.8137964323424228,0.9041840175132766,0.1551360097362012,1
0.8168175181539877,0.8553648761546309,0.6644894816310066,0.5868097489137768,0.375797819896597,1
0.1934558226299824,0.8920071182802379,0.6741641131781886,0.9241503518808408,0.7209455440484925,1
0.6568878220725465,0.4546378423574212,0.8924504046515866,0.6150933396484043,0.3018808634172376,1
0.5766262033278517,0.0925264322941523,0.8965328593913697,0.1590177173418686,0.4180786697927104,0
0.2731838480703487,0.117860249521256,0.3910103509818607,0.8274827185268894,0.5803124509668195,0
0.3396212048241328,0.2839058849003617,0.7183200207182496,0.3489308297854853,0.9713187821789678,0
0.2245647405130709,0.6700964144056375,0.9990470641552788,0.1666102998205323,0.6503519207187399,1
0.4251139321863029,0.2954332998625253,0.1673607758819355,0.3829028223992304,0.5607113152690189,0
0.1291194075450717,0.2368727987938127,0.0624504755977243,0.0428583688814518,0.8761555121149003,0
0.2520852566863272,0.1695790221023055,0.1503304265184024,0.4747249472684922,0.4483203152292426,0
0.7266292473072982,0.3078685084859427,0.928608611053296,0.9492453740170222,0.5499232112824124,1
0.8424960199810241,0.234786899684073,0.5627689008403101,0.1272575030100545,0.4709586115245845,1
0.3865918328865985,0.8903093234065322,0.102942938824856,0.459497975374091,0.41693611533814,0
0.260746953615373,0.2572018046429147,0.9257458332214732,0.2809536096478089,0.436162225633836,1
0.0508557878659541,0.953772877964976,0.5615576051476198,0.3596544957337306,0.073809667822738,0
0.1876744189126453,0.6099345018651677,0.7581085373389482,0.0068088777269667,0.8672991214709507,0
0.7837106932126646,0.8173937164444433,0.3504829583594664,0.1633078053341253,0.9163724510433096,1
0.1405483675316301,0.139789277811918,0.0188660489947587,0.2239300863528625,0.3851305479885718,0
0.1061509393151221,0.8200315999913632,0.4359645790765836,0.8245991097375107,0.3681786735207992,0
0.7625391024353698,0.2595471309361015,0.8718384757431115,0.0702296933780532,0.2805308076831018,1
0.6025849315748536,0.7998942882166346,0.909360293704675,0.6412220857475814,0.789444950654629,1
0.4428752500333996,0.0007654489385271,0.9085365860539396,0.7019276973809468,0.4751414380465898,1
0.6929014713605313,0.2708138534061817,0.9609935650645092,0.889292347166276,0.5912588283736667,1
0.2892689006292364,0.5471029745526863,0.9106847819040136,0.44038802259874,0.910232376593014,1
0.1938747845770643,0.3766763706396476,0.1998271769245257,0.0209790039471425,0.3233831036674783,0
0.070786181071216,0.0590104553891389,0.3037098303351542,0.677340744734166,0.8422213239941894,0
0.1210869421345055,0.1397531302188082,0.4783506206335737,0.6124480060966458,0.1315177186228251,0
0.8901321743405979,0.1011917025124611,0.9560762508902726,0.7477231443048489,0.2966476794207884,1
0.0102418188160688,0.0517932418607608,0.5560276468417281,0.8349803870940296,0.1396709431765553,0
0.0145767202578073,0.1967086143452872,0.6285319067311776,0.7665628942078216,0.515115047975403,0
0.8997412955491596,0.7972706904612242,0.9734958287075206,0.1336817128640881,0.8975140107463705,1
0.9450728450282996,0.9411852597496332,0.0153242383432056,0.8559177153320402,0.9830691806340206,1
0.7690358908302396,0.8375272222934419,0.7608184411865877,0.4378808352086784,0.4155836948243513,1
0.337974183575971,0.8194468232472651,0.7871292295742549,0.4515158076097877,0.6032861052774692,1
0.339933359821818,0.6109422903603875,0.6866504693716127,0.6928327294869716,0.8234586010518388,1
0.1129796550493713,0.5301759573850052,0.0757155227604178,0.7108492755891079,0.7633396213474799,0
0.5769511190804912,0.9343565697388068,0.3756051306242937,0.7155775082360932,0.9880005510615714,1
0.4551238273897753,0.5735415653311486,0.0501151026230143,0.6092928380218843,0.1546231437646178,1
0.4623045686735694,0.3490197699877388,0.2516166364275333,0.8047629300851415,0.6305072209450596,0
0.1440435149606862,0.8060121417176326,0.8155806921666422,0.0775343085201331,0.2924252264044966,1
0.6678597070323993,0.2699465183674621,0.4955002453462238,0.4416556691284746,0.741169923169197,1
0.3659873339251053,0.6759848744969926,0.3505358571130916,0.5126034214281326,0.8423068839336597,1
0.1965948991898487,0.0237045894280948,0.2787703209810286,0.1552698334885291,0.4612584287207992,0
0.2074074230510243,0.3545196404074894,0.844188087562495,0.854758537463636,0.7579959936497637,0
0.9937773231307327,0.0285651005914753,0.9158080812431812,0.5637626418374464,0.2345913318162058,1
0.2205452744748599,0.4815381749706866,0.3024274120822374,0.2565807793342274,0.3589964744484593,0
0.7273514979905584,0.1463007071090345,0.1030000024584532,0.2139731635258491,0.4752517121810335,0
0.7534345667941708,0.7965265399257827,0.2918770382697648,0.5040099928391067,0.6381124625152025,1
0.4447679283261079,0.8777775211000399,0.4872061626427688,0.7322011753847049,0.0443060631291631,1
0.8044641253929443,0.6768977531413769,0.1336863876932538,0.8972312370740576,0.4016369736788908,1
0.3747646221967982,0.5007017031716399,0.3752122390834822,0.0343384691148389,0.5989672146340926,0
0.1344818637887433,0.7747610057152265,0.583223052562673,0.0471265094975622,0.0686553934276085,1
0.577164511300104,0.6917458281780839,0.445923166423622,0.6600260279250247,0.1393672394565764,1
0.6662992200729984,0.2493470473194368,0.1851879840576088,0.9766129499442616,0.7341913853960285,0
0.1977105635680671,0.6166552018949173,0.3517815109590385,0.4044354990895101,0.5359346618337582,0
0.0197271681728464,0.820971675274973,0.5879786644840941,0.2443011805750056,0.8392208625171613,0
0.1169947628627559,0.0451174053018134,0.3885258043040595,0.5792296562600889,0.6031403759525783,0
0.6930869998372884,0.1096824367676171,0.3822922331468512,0.7351724474774538,0.8226573086912716,0
0.8912119949255464,0.6301022857803071,0.3945446901851654,0.7005488130770201,0.3010340103377774,0
0.4529185964860428,0.84984245660873,0.9058154865226532,0.11632781452631,0.5515607442561502,1
0.4616935825618683,0.4183572774796037,0.4753261794926875,0.9741975770594798,0.9170644765384708,1
0.8042674172961786,0.2795213685030443,0.9572051576453046,0.352065068244594,0.2150515936333153,1
0.1619585853398848,0.1769305332912217,0.5613410802136471,0.8925741659455944,0.052133281093958,0
0.1979851212517156,0.5517841685032017,0.9099506832589698,0.5324409599321889,0.7251973881908926,1
0.4883188289746903,0.1660950051434898,0.3741639468551104,0.9497628446559768,0.5161729217352328,0
0.5454759366940506,0.8992433409995645,0.3066183141230975,0.4641353320000327,0.5563602134121193,0
0.6865430356512917,0.7771409920963722,0.9372769752141552,0.8869413840937717,0.1920226573098113,1
0.9394531918234234,0.3271994834577277,0.6749389380401105,0.7794676354225137,0.3408696815093317,1
0.8341190954768956,0.095411192586378,0.098753647740063,0.2169267055809691,0.9859313582657582,0
0.5889729805104469,0.0218906962640021,0.7567277662888592,0.8592990756478337,0.5565008677017107,1
0.5191612565786007,0.7420917751007826,0.5694952757584026,0.089948114557662,0.0176043196984309,1
0.8305818870285502,0.7810446299861973,0.9901739554580358,0.3147721175082444,0.7528772794416055,1
0.4118585403552633,0.4569705443405589,0.1707851311793637,0.140181266419018,0.3509554321931759,0
0.8937110027833767,0.0904238275662868,0.3273640277561279,0.8491581289873692,0.4079565099324472,0
0.792541674698942,0.4135432881780306,0.696537164863077,0.3223572567329468,0.2951851028190936,1
0.2471018229056386,0.5360439206842299,0.7522636772441212,0.4929105733593725,0.7532440914694571,1
0.4317737539779861,0.929422531857384,0.23831055207976,0.2055882311555468,0.8089249110786698,0
0.3409347860114156,0.2850388846631392,0.3842591338285509,0.3091782538750315,0.6452765382333314,0
0.8196174679293032,0.8386192568287877,0.5930674658720144,0.7925680404452994,0.4504268577554411,1
0.7580854878497783,0.3427657773850064,0.6527317831598616,0.4530542375445651,0.2038668877772329,0
0.5038034074478731,0.644378248329051,0.1059210945614329,0.1278780836862409,0.0726837540331807,0
0.3235547829320394,0.279083648184817,0.6942102921332548,0.6470785175222841,0.9632393228982272,1
0.8880207759054336,0.6962082837123015,0.5644777379415777,0.1303751811432663,0.8562314014189923,1
0.1318300429752367,0.8759140826973671,0.0940646373222857,0.0876924104315197,0.4733407935606027,0
0.7997472738647897,0.0662459142438116,0.6607232208364233,0.3747945935740818,0.209859298144676,1
0.7793770583137993,0.406387928938857,0.8560549209228944,0.8426313635737684,0.1406250759730998,1
0.790413477248122,0.9967630266347112,0.6289298651741957,0.0518828053006754,0.9982534482139158,1
0.94845439819261,0.3292811363265446,0.7941396905215071,0.2295331130433614,0.5043143743657392,1
0.1713771670919247,0.2929783017111607,0.3756375342376158,0.5515919849039108,0.3953786828642566,0
0.7181787222383468,0.0390580545438168,0.2750739677524371,0.8134950193784501,0.5617874734494467,1
0.8552108363234329,0.7253283903368997,0.2522363207492393,0.62843009301941,0.4547115986243598,1
0.8053414587685928,0.9725020729361524,0.4359995651559144,0.804138494729508,0.0396038954969233,1
0.1595255879723426,0.9122469918227958,0.9872741743233916,0.0398233082274177,0.5703029445807448,1
0.6994483011277371,0.1985875339378009,0.3995185693468558,0.7928064876243048,0.6572843846847323,0
0.2957779900888412,0.0450419625347687,0.2910808202830147,0.5845573377870964,0.2764118206774453,0
0.555459826736877,0.0451801055261904,0.0019819861939489,0.3477581298215967,0.4509066414458168,0
0.4937444651726483,0.8678003904215699,0.6123265754541357,0.4502316754704718,0.0927160517356519,0
0.7658212674194703,0.9370135039896376,0.1783129473720189,0.1293733992301137,0.8713458225216838,1
0.0369150656767889,0.7636318782022411,0.8101997240027585,0.2051746164952472,0.0959956038957108,1
0.6562417118424377,0.9793597345672774,0.6628824301814937,0.1993319845038579,0.3785623044528448,1
0.8931131467153108,0.3035292368592076,0.8197446739022534,0.4120403994992389,0.6268030504159454,1
0.9185962429784376,0.5705512610799309,0.7868295167396405,0.1155950532160653,0.1934640750273788,1
0.204317161585106,0.3833197883706226,0.4794902827963715,0.5057802216367975,0.2032136582237858,0
0.6327755954640267,0.4414679730637061,0.7767061459739631,0.902723304180424,0.7261498103767187,1
0.0439705690938744,0.3239517026078435,0.6010249450508375,0.4545828686790257,0.3335732971837386,0
0.3186546066102143,0.3796443014590027,0.0068210520256496,0.2486060912348401,0.7915822208481572,0
0.570345849774544,0.3859904099827892,0.1697137013010087,0.2274507509603517,0.0450453581175805,0
0.9653417156836828,0.8622619762651174,0.6265115569072799,0.799195970132342,0.4198674290987132,1
0.3626534057945634,0.8415520901737341,0.6291780819240864,0.1995266416992288,0.9173339305397428,1
0.5850721420391156,0.4072683938255582,0.0481265208695006,0.9367734413539466,0.5332619813809635,0
0.1903653245146347,0.3582334202320588,0.7176484225720817,0.5856439465050205,0.17314862193566,0
0.7163845465127348,0.4495082351684277,0.3209997393464282,0.5554662971240404,0.8371828723483602,1
0.8475673928483032,0.7719148868839699,0.0116568186260714,0.8654117902246744,0.6859557559401099,0
0.4206658608913882,0.7341535445532589,0.7811913694860605,0.9245485345243046,0.8934829039414667,1
0.9243601937791526,0.5497324407207524,0.4451702704341163,0.9994718561960628,0.1590253703260915,1
0.0737814190145341,0.3963915829603905,0.4354458353983929,0.6686300685050042,0.5472971370700889,0
0.5169055533385654,0.2995417610719864,0.1495364224234886,0.3789133271733418,0.8644216030751061,0
0.6600272088416709,0.3461877338872817,0.0684704746349565,0.4587520002776075,0.6186833442910639,0
0.0439363519918147,0.7157631044206966,0.2144866001864095,0.9605098105039392,0.3180763835054382,0
0.5498485348383955,0.4062924221663877,0.0190772542104729,0.2285483106612569,0.5397748703571973,0
0.3890932589658437,0.2504605353026393,0.4873787535267665,0.4470133872418913,0.6806364107580141,0
0.9754894473521756,0.6796618712916102,0.4932682994219374,0.2124661853626503,0.8679650966386526,1
0.8037307119014832,0.7688649870862501,0.4871034952073433,0.1639439027084825,0.8811126465768279,1
0.9447239597285578,0.5062970576537087,0.3253750818385208,0.8899469871412299,0.4317170388989764,1
0.8535932395131518,0.1249326641284084,0.0469412698995169,0.873971215138876,0.7057468232339997,0
0.4234589276396414,0.6192267059282648,0.9490166106073542,0.0233292352589696,0.4360506620455103,1
0.5407358688747577,0.5253885012962898,0.0987971075748038,0.6666168573124411,0.4991803002142911,0
0.5167925161607863,0.7004507193307832,0.1549532806810439,0.4589844367357074,0.8274448979808684,0
0.1166361727710698,0.2854750347060827,0.7562333827407026,0.904526931367476,0.1844202899158744,1
0.3113786215939014,0.9713242674889347,0.1247529467092065,0.1501749820139748,0.3921135060931757,1
0.1122197304684409,0.2152697643554165,0.2928915253575519,0.0854136835151954,0.7840691777678945,0
0.9709402345919432,0.7217203502677912,0.5332341482145907,0.827797596868833,0.470170997168205,1
0.8466040270482272,0.6891073562499628,0.8074388714464168,0.2010128727734185,0.9669719638778324,1
0.8954019117457008,0.570929795228353,0.23697521785066,0.5507011501587961,0.3254345669164353,0
0.3118120532913527,0.0502721774165237,0.5729862371756297,0.8511174167255147,0.7977806959551323,0
0.2840146506819935,0.0920780111987142,0.8894624236777936,0.6624294352084112,0.423701746964465,1
0.6042051723166689,0.4273339126344215,0.0371464769653011,0.5190353271465644,0.2236518369074936,0
0.5530084969803775,0.9420625311532482,0.8715828687052015,0.5282331769676836,0.4587035207632898,1
